code,trade_date,name,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate
02268,20260909,药明合联,74.000,76.300,73.800,74.400,74.700,-0.300,-0.40,3824632,286971680,
02269,20260909,药明生物,49.300,50.150,48.620,48.840,49.300,-0.460,-0.93,21624028,1064472100,
02270,20260909,德商产投服务,,,,6.600,6.800,-0.200,-2.94,,,
02271,20260909,众安智慧生活,2.705,2.800,2.700,2.780,2.815,-0.035,-1.24,492000,1347350,
02272,20260909,科拓股份,95.000,96.800,79.700,87.850,92.100,-4.250,-4.61,101940,8997441,
02273,20260909,固生堂,26.780,27.360,26.460,26.920,26.780,+0.140,+0.52,291600,7824680,
02276,20260909,康耐特光学,43.920,44.600,43.760,44.140,43.920,+0.220,+0.50,1250500,55415365,
02279,20260909,雍禾医疗,2.030,2.040,2.010,2.015,2.030,-0.015,-0.74,338500,682630,
02280,20260909,慧聪集团,,,,0.206,0.206,+0.000,+0.00,,,
02281,20260909,兴泸水务,0.595,0.600,0.580,0.600,0.610,-0.010,-1.64,147000,85950,
02282,20260909,美高梅中国,10.700,10.700,10.340,10.470,10.700,-0.230,-2.15,3786482,39657988,
02283,20260909,东江集团控股,1.605,1.605,1.590,1.595,1.610,-0.015,-0.93,314000,500850,
02285,20260909,泉峰控股,20.000,20.260,19.640,20.000,20.280,-0.280,-1.38,749400,14890418,
02286,20260909,辰兴发展,0.305,0.355,0.300,0.345,0.305,+0.040,+13.11,101000,30635,
02288,20260909,宏基资本,0.149,0.152,0.138,0.151,0.154,-0.003,-1.95,8000,1184,
02289,20260909,创美药业,5.495,5.495,5.495,5.495,5.500,-0.005,-0.09,500,2748,
02290,20260909,龙丰集团,4.095,4.095,3.870,3.915,4.095,-0.180,-4.40,1572500,6210915,
02291,20260909,心泰医疗,10.500,11.420,10.270,10.810,11.100,-0.290,-2.61,225000,2434730,
02293,20260909,百本医护,,,,0.385,0.385,+0.000,+0.00,,,
02295,20260909,丰城控股,5.500,5.500,4.700,4.700,5.050,-0.350,-6.93,630000,3066825,
02297,20260909,润迈德-B,0.162,0.166,0.160,0.166,0.169,-0.003,-1.78,60000,9702,
02298,20260909,都市丽人,0.290,0.290,0.280,0.285,0.285,+0.000,+0.00,1086000,308955,
02299,20260909,百宏实业,,,,5.570,5.520,+0.050,+0.91,,,
02302,20260909,中核国际,3.825,3.925,3.780,3.855,3.805,+0.050,+1.31,218000,840865,
02306,20260909,乐华娱乐,1.930,2.000,1.925,2.000,1.930,+0.070,+3.63,282000,560400,
02307,20260909,锦兴国际控股,,,,0.165,0.165,+0.000,+0.00,,,
02309,20260909,大象未来集团,1.780,1.895,1.750,1.820,1.785,+0.035,+1.96,4090000,7478120,
02310,20260909,时代环球集团,0.181,0.185,0.181,0.185,0.191,-0.006,-3.14,124000,22852,
02312,20260909,LONG投资集团,0.395,0.400,0.385,0.385,0.400,-0.015,-3.75,781000,304770,
02313,20260909,申洲国际,36.520,36.940,35.500,35.980,36.340,-0.360,-0.99,9486997,342372430,
02314,20260909,理文造纸,3.705,3.770,3.685,3.760,3.695,+0.065,+1.76,4242000,15828966,
02315,20260909,百奥赛图-B,59.800,62.050,59.550,60.950,61.750,-0.800,-1.30,1454800,88449805,
02317,20260909,味丹国际,,,,0.745,0.745,+0.000,+0.00,,,
02318,20260909,中国平安,55.250,55.550,54.650,55.450,55.250,+0.200,+0.36,32396575,1790608700,
02319,20260909,蒙牛乳业,18.330,18.490,17.940,18.200,18.500,-0.300,-1.62,20705425,375888160,
02320,20260909,合丰集团,0.250,0.260,0.202,0.225,0.223,+0.002,+0.90,9756000,2313070,
02321,20260909,双财庄,,,,0.500,0.500,+0.000,+0.00,,,
02322,20260909,新质数字,0.058,0.064,0.056,0.062,0.061,+0.001,+1.64,2248000,138008,
02324,20260909,首都创投,,,,0.110,0.110,+0.000,+0.00,160,16,
02325,20260909,云康集团,0.505,0.550,0.500,0.510,0.525,-0.015,-2.86,621000,317670,
02326,20260909,新源万恒控股,,,,0.010,0.010,+0.000,+0.00,,,
02327,20260909,美瑞健康国际,0.233,0.239,0.233,0.238,0.238,+0.000,+0.00,114000,26772,
02328,20260909,中国财险,16.880,17.050,16.620,16.830,16.900,-0.070,-0.41,22487394,379614310,
02329,20260909,国瑞健康,0.097,0.097,0.087,0.096,0.111,-0.015,-13.51,931000,85598,
02330,20260909,中国上城,0.248,0.260,0.237,0.260,0.233,+0.027,+11.59,624000,156032,
02331,20260909,李宁,14.010,14.190,13.230,13.370,14.230,-0.860,-6.04,61093368,820642430,
02333,20260909,长城汽车,7.635,7.670,7.515,7.665,7.635,+0.030,+0.39,24412510,185662780,
02335,20260909,麦科医药-B,26.080,26.520,25.000,26.040,26.100,-0.060,-0.23,617800,16103444,
02336,20260909,硕奥国际,,,,0.245,0.245,+0.000,+0.00,,,
02337,20260909,众诚能源,1.400,1.400,1.345,1.355,1.410,-0.055,-3.90,226000,308370,
02338,20260909,潍柴动力,32.600,34.320,32.580,34.020,31.960,+2.060,+6.45,20937542,707935280,
02339,20260909,京西国际,3.965,4.645,3.965,4.460,4.070,+0.390,+9.58,3809600,16754714,
02340,20260909,昇柏控股,,,,0.145,0.147,-0.002,-1.36,,,
02342,20260909,京信通信,0.720,0.735,0.710,0.725,0.715,+0.010,+1.40,10651023,7665351,
02343,20260909,太平洋航运,4.260,4.450,4.210,4.430,4.270,+0.160,+3.75,29813248,131485374,
02347,20260909,友和集团,0.755,0.755,0.725,0.740,0.755,-0.015,-1.99,120000,88260,
02348,20260909,东瑞制药,1.000,1.000,0.985,0.985,1.005,-0.020,-1.99,192000,190000,
02349,20260909,中国智能基础设施,0.085,0.092,0.085,0.091,0.085,+0.006,+7.06,160000,13684,
02350,20260909,数科集团,0.800,0.830,0.775,0.785,0.770,+0.015,+1.95,955000,764350,
02352,20260909,东原仁知服务,,,,3.800,3.800,+0.000,+0.00,,,
02355,20260909,宝业集团,2.925,2.925,2.925,2.925,3.060,-0.135,-4.41,6000,17550,
02356,20260909,大新银行集团,14.850,14.880,14.450,14.660,14.850,-0.190,-1.28,5191330,75757351,
02357,20260909,中航科工,3.000,3.035,2.965,3.020,2.985,+0.035,+1.17,17649000,53050540,
02358,20260909,久融控股,0.014,0.014,0.013,0.014,0.013,+0.001,+7.69,12700000,175800,
02359,20260909,药明康德,195.100,196.500,192.100,193.200,195.400,-2.200,-1.13,2388278,462425230,
02360,20260909,优品360,1.770,1.790,1.760,1.790,1.760,+0.030,+1.70,344000,611050,
02361,20260909,中康科技控股,,,,4.580,4.610,-0.030,-0.65,,,
02362,20260909,金川国际,,,,0.636,0.636,+0.000,+0.00,,,
02363,20260909,通达宏泰,,,,0.250,0.250,+0.000,+0.00,,,
02367,20260909,巨子生物,26.740,26.740,25.900,26.040,26.840,-0.800,-2.98,2525000,65899766,
02368,20260909,鹰美,,,,2.950,2.960,-0.010,-0.34,,,
02369,20260909,酷派集团,0.525,0.525,0.480,0.480,0.525,-0.045,-8.57,1459600,736468,
02370,20260909,力高健康生活,1.210,1.300,1.210,1.255,1.195,+0.060,+5.02,95000,120925,
02371,20260909,创联控股,,,,0.194,0.194,+0.000,+0.00,,,
02372,20260909,伟立控股,,,,1.030,1.040,-0.010,-0.96,,,
02373,20260909,美丽田园医疗健康,18.050,18.050,17.690,17.820,18.050,-0.230,-1.27,74000,1323960,
02376,20260909,鲁商服务,,,,2.305,2.305,+0.000,+0.00,,,
02377,20260909,博奇环保,0.800,0.800,0.785,0.785,0.800,-0.015,-1.88,22000,17570,
02378,20260909,保诚,107.000,107.000,106.000,106.700,107.000,-0.300,-0.28,36300,3864958,
02380,20260909,中国电力,2.840,2.870,2.805,2.855,2.840,+0.015,+0.53,17589000,50120027,
02381,20260909,蚬壳电业,0.295,0.405,0.280,0.395,0.295,+0.100,+33.90,42060000,15105050,
02382,20260909,舜宇光学科技,67.550,69.750,67.250,69.600,67.300,+2.300,+3.42,9911811,681213150,
02383,20260909,TOM集团,,,,0.365,0.365,+0.000,+0.00,,,
02385,20260909,读书郎,5.255,5.340,5.015,5.015,5.255,-0.240,-4.57,240800,1256022,
02386,20260909,中石化炼化工程,5.875,6.015,5.870,5.950,5.950,+0.000,+0.00,15662000,93318344,
02388,20260909,中银香港,51.650,52.350,51.250,51.950,51.650,+0.300,+0.58,11998915,623804430,
02389,20260909,北京健康,0.079,0.080,0.078,0.080,0.078,+0.002,+2.56,1338000,106962,
02390,20260909,知乎-W,7.040,7.515,7.040,7.510,6.760,+0.750,+11.09,58400,433890,
02391,20260909,涂鸦智能-W,14.240,14.570,13.510,14.300,14.220,+0.080,+0.56,28000,392652,
02392,20260909,玄武云,1.070,1.070,0.960,1.020,1.060,-0.040,-3.77,56000,54795,
02393,20260909,巨星医疗控股,,,,0.059,0.059,+0.000,+0.00,,,
02396,20260909,青城新药-B,4.395,4.395,4.395,4.395,4.395,+0.000,+0.00,600,2637,
02399,20260909,中国安储能源,0.320,0.325,0.315,0.315,0.325,-0.010,-3.08,422000,134645,
02400,20260909,心动公司,43.580,43.580,40.720,41.240,43.580,-2.340,-5.37,4713400,195542640,
02402,20260909,亿华通,12.510,12.790,12.090,12.210,12.270,-0.060,-0.49,284650,3530889,
02405,20260909,力盟科技,0.320,0.340,0.320,0.335,0.310,+0.025,+8.06,260000,83360,
02407,20260909,高视医疗,4.580,4.580,4.450,4.500,4.520,-0.020,-0.44,13300,60109,
02408,20260909,遇见小面,4.250,4.250,3.950,4.000,4.250,-0.250,-5.88,532500,2151603,
02409,20260909,洲际船务,4.340,4.350,4.280,4.335,4.340,-0.005,-0.12,101000,437735,
02410,20260909,同源康医药-B,3.800,3.800,3.225,3.450,3.700,-0.250,-6.76,6084500,20607938,
02411,20260909,百果园集团,1.460,1.470,1.350,1.395,1.455,-0.060,-4.12,2370500,3310843,
02415,20260909,梅斯健康,,,,0.795,0.800,-0.005,-0.63,,,
02416,20260909,易点云,3.195,3.325,3.125,3.225,3.140,+0.085,+2.71,272500,866735,
02418,20260909,德银天下,3.050,3.050,3.005,3.010,3.070,-0.060,-1.95,27000,80565,
02419,20260909,德康农牧,61.750,62.150,59.550,60.450,60.700,-0.250,-0.41,1045200,63749950,
02420,20260909,子不语,5.280,5.300,4.880,5.200,5.180,+0.020,+0.39,436000,2214665,
02421,20260909,嘉创地产,0.570,0.570,0.550,0.565,0.565,+0.000,+0.00,162500,92165,
02422,20260909,润歌互动,1.960,2.005,1.955,2.000,1.925,+0.075,+3.90,188000,372740,
02423,20260909,贝壳-W,45.480,45.560,44.340,44.960,45.820,-0.860,-1.88,18298679,818875310,
02425,20260909,澳亚集团,1.740,1.745,1.740,1.750,1.740,+0.010,+0.57,49897,86800,
02427,20260909,GUANZE MEDICAL,2.355,2.415,2.355,2.390,2.355,+0.035,+1.49,55000,131625,
02429,20260909,友宝在线,1.955,2.005,1.955,1.965,1.965,+0.000,+0.00,269000,528550,
02431,20260909,佑驾创新,2.500,2.500,2.295,2.330,2.465,-0.135,-5.48,2959776,6969237,
02432,20260909,越疆,23.340,23.340,22.660,22.840,22.920,-0.080,-0.35,865788,19793525,
02433,20260909,中天湖南集团,0.068,0.068,0.066,0.066,0.066,+0.000,+0.00,152000,10036,
02436,20260909,凌雄科技,18.360,18.930,18.240,18.400,18.360,+0.040,+0.22,720300,13368243,
02438,20260909,出门问问,0.305,0.310,0.305,0.310,0.315,-0.005,-1.59,846000,258790,
02439,20260909,中宝新材,0.340,0.340,0.300,0.310,0.330,-0.020,-6.06,46868000,15710100,
02440,20260909,迷策略,0.870,0.870,0.870,0.870,0.870,+0.000,+0.00,2000,1740,
02442,20260909,怡俊集团控股,150.000,157.000,140.000,141.500,145.000,-3.500,-2.41,384000,56709000,
02443,20260909,汽车街,1.300,1.345,1.150,1.150,1.315,-0.165,-12.55,1296000,1594673,
02450,20260909,淮北绿金股份,6.870,8.000,6.795,8.000,6.875,+1.125,+16.36,571000,4304290,
02451,20260909,绿源集团控股,13.000,13.250,12.680,12.700,12.930,-0.230,-1.78,2591500,33599155,
02453,20260909,美中嘉和,0.720,0.780,0.715,0.750,0.740,+0.010,+1.35,327600,237819,
02455,20260909,润华服务,0.690,0.695,0.675,0.685,0.690,-0.005,-0.72,132000,91160,
02457,20260909,步阳国际,0.370,0.390,0.370,0.380,0.395,-0.015,-3.80,155000,57775,
02458,20260909,望尘科技控股,6.270,6.270,6.270,6.270,6.270,+0.000,+0.00,800,5016,
02459,20260909,昇能集团,0.700,0.760,0.680,0.755,0.710,+0.045,+6.34,543602,392095,
02460,20260909,华润饮料,7.355,7.440,7.325,7.385,7.445,-0.060,-0.81,627600,4612953,
02465,20260909,龙蟠科技,9.200,9.280,9.080,9.220,9.190,+0.030,+0.33,2691000,24703865,
02469,20260909,粉笔,0.320,0.320,0.295,0.300,0.300,+0.000,+0.00,2661500,804995,
02473,20260909,喜相逢集团,0.460,0.460,0.430,0.430,0.455,-0.025,-5.49,53995000,23639225,
02475,20260909,立讯精密,60.100,62.350,60.050,61.900,59.800,+2.100,+3.51,2602246,160881480,
02476,20260909,胜宏科技,209.600,215.600,208.400,211.400,206.800,+4.600,+2.22,2654200,562810800,
02477,20260909,经纬天地,0.221,0.221,0.209,0.209,0.218,-0.009,-4.13,149866400,32043165,
02479,20260909,天聚地合,,,,65.000,65.000,+0.000,+0.00,,,
02480,20260909,绿竹生物-B,,,,13.430,13.500,-0.070,-0.52,,,
02481,20260909,双良睿能,2.500,2.500,2.500,2.500,2.500,+0.000,+0.00,14000,35000,
02482,20260909,维天运通,0.300,0.300,0.300,0.300,0.300,+0.000,+0.00,20000,6000,
02483,20260909,K CASH集团,,,,1.780,1.780,+0.000,+0.00,,,
02486,20260909,普乐师集团控股,3.670,3.700,3.380,3.570,3.640,-0.070,-1.92,22000,78674,
02487,20260909,科笛-B,1.620,1.665,1.610,1.635,1.695,-0.060,-3.54,50400,82577,
02488,20260909,元征科技,7.050,7.050,6.980,6.995,6.980,+0.015,+0.21,101000,709625,
02489,20260909,集海黄金,0.885,0.895,0.850,0.855,0.885,-0.030,-3.39,2795000,2447850,
02490,20260909,乐舱物流,4.220,4.500,4.200,4.280,4.200,+0.080,+1.90,1011300,4400682,
02493,20260909,迈威生物-B,21.160,21.160,20.400,20.600,20.840,-0.240,-1.15,104600,2142676,
02495,20260909,声通科技,29.100,29.440,28.800,29.280,29.520,-0.240,-0.81,13500,392487,
02496,20260909,友芝友生物-B,,,,3.300,3.300,+0.000,+0.00,,,
02497,20260909,富景中国控股,0.475,0.550,0.475,0.505,0.470,+0.035,+7.45,1510000,773390,
02498,20260909,速腾聚创,17.570,18.080,17.370,17.910,17.570,+0.340,+1.94,3040051,54137243,
02499,20260909,佛朗斯股份,5.695,5.695,5.500,5.660,5.685,-0.025,-0.44,2200,12444,
02500,20260909,启明医疗-B,1.240,1.275,1.200,1.210,1.240,-0.030,-2.42,206500,253340,
02501,20260909,迈越科技,1.895,1.925,1.850,1.900,1.895,+0.005,+0.26,314000,595040,
02502,20260909,金源氢化,,,,0.600,0.600,+0.000,+0.00,,,
02503,20260909,中深建业,0.250,0.260,0.245,0.260,0.250,+0.010,+4.00,27064000,6768856,
02505,20260909,EDA集团控股,0.530,0.530,0.530,0.530,0.530,+0.000,+0.00,30000,15900,
02506,20260909,讯飞医疗科技,69.950,70.150,67.950,68.700,70.900,-2.200,-3.10,129750,8941578,
02507,20260909,西锐,44.640,45.760,44.540,45.480,45.080,+0.400,+0.89,375278,17018969,
02508,20260909,圣贝拉集团,2.925,3.015,2.925,2.980,3.100,-0.120,-3.87,258500,763730,
02509,20260909,荃信生物-B,16.400,16.900,16.300,16.340,16.500,-0.160,-0.97,30800,508149,
02510,20260909,德翔海运,13.800,14.200,13.630,14.090,13.890,+0.200,+1.44,4051539,56751694,
02511,20260909,君圣泰医药-B,3.500,3.785,3.495,3.670,3.645,+0.025,+0.69,1395500,5036253,
02512,20260909,云工场,2.620,2.620,2.620,2.770,2.770,+0.000,+0.00,1000,2620,
02513,20260909,智谱,924.000,933.500,897.000,913.500,916.000,-2.500,-0.27,3423259,3125907900,
02515,20260909,天津建发,3.345,3.470,3.325,3.470,3.460,+0.010,+0.29,32000,107970,
02516,20260909,泛远国际,0.725,0.740,0.725,0.730,0.735,-0.005,-0.68,96000,70220,
02517,20260909,锅圈,1.745,1.745,1.695,1.705,1.745,-0.040,-2.29,3582400,6120018,
02518,20260909,汽车之家-S,42.400,42.400,41.060,41.060,42.500,-1.440,-3.39,800,33652,
02519,20260909,傲基股份,,,,3.995,3.995,+0.000,+0.00,,,
02520,20260909,山西安装,2.235,2.320,2.225,2.320,2.250,+0.070,+3.11,128000,287910,
02521,20260909,升辉清洁,0.945,0.955,0.940,0.955,0.950,+0.005,+0.53,112500,106050,
02522,20260909,一脉阳光,5.015,5.400,5.000,5.380,4.965,+0.415,+8.36,672600,3551633,
02525,20260909,禾赛-W,17.880,18.760,17.840,18.510,18.140,+0.370,+2.04,5903040,108893352,
02526,20260909,德适-B,436.000,480.200,400.000,428.200,434.000,-5.800,-1.34,93953,42665776,
02528,20260909,尚晋国际控股,,,,0.890,0.890,+0.000,+0.00,,,
02529,20260909,泓盈城市服务,,,,2.725,2.725,+0.000,+0.00,,,
02530,20260909,纽曼思,0.715,0.715,0.710,0.715,0.725,-0.010,-1.38,168000,119840,
02531,20260909,广联科技控股,4.750,4.750,4.750,4.750,4.750,+0.000,+0.00,6500,30875,
02533,20260909,黑芝麻智能,10.210,10.300,9.805,9.855,10.210,-0.355,-3.48,10413714,104159416,
02535,20260909,泓基集团,0.695,0.695,0.680,0.695,0.695,+0.000,+0.00,1580000,1083200,
02536,20260909,百乐皇宫,0.605,0.605,0.600,0.600,0.620,-0.020,-3.23,12000,7250,
02539,20260909,乐摩科技,9.030,9.030,8.995,8.975,8.895,+0.080,+0.90,900,8127,
02540,20260909,乐思集团,0.830,0.830,0.805,0.805,0.805,+0.000,+0.00,12500,10313,
02543,20260909,大行科工,37.200,37.200,36.220,36.220,37.120,-0.900,-2.42,22700,830668,
02545,20260909,中赣通信,0.435,0.450,0.400,0.420,0.415,+0.005,+1.20,300000,123920,
02546,20260909,智汇矿业,19.400,19.470,18.580,19.430,18.960,+0.470,+2.48,430000,8235540,
02549,20260909,卡罗特,3.885,3.925,3.880,3.880,3.860,+0.020,+0.52,78500,304773,
02550,20260909,宜搜科技,1.950,2.010,1.950,2.010,1.945,+0.065,+3.34,602500,1202525,
02551,20260909,晶科电子股份,1.560,1.580,1.560,1.575,1.570,+0.005,+0.32,20000,31290,
02552,20260909,华领医药-B,2.530,2.530,2.445,2.480,2.530,-0.050,-1.98,811500,2012045,
02553,20260909,首钢朗泽,19.800,20.380,18.500,19.120,19.800,-0.680,-3.43,636200,12156090,
02555,20260909,茶百道,4.255,4.295,4.190,4.240,4.260,-0.020,-0.47,617200,2603875,
02556,20260909,迈富时,60.950,62.000,59.550,60.150,61.750,-1.600,-2.59,3251900,197281640,
02558,20260909,晋商银行,,,,1.110,1.110,+0.000,+0.00,,,
02559,20260909,嘀嗒出行-PF,1.075,1.095,1.030,1.050,1.075,-0.025,-2.33,844500,899713,
02560,20260909,海螺材料科技,1.405,1.405,1.380,1.390,1.400,-0.010,-0.71,424000,591545,
02561,20260909,维昇药业-B,19.610,19.610,19.020,19.100,20.000,-0.900,-4.50,3600,70081,
02562,20260909,狮腾控股,0.715,0.715,0.665,0.680,0.730,-0.050,-6.85,15482894,10618894,
02563,20260909,华昊中天医药-B,3.910,4.000,3.910,4.000,3.920,+0.080,+2.04,40200,158014,
02565,20260909,派格生物医药-B,5.610,5.795,5.550,5.580,5.640,-0.060,-1.06,3988350,22486587,
02566,20260909,九源基因,,,,5.180,5.180,+0.000,+0.00,,,
02567,20260909,七牛智能,0.345,0.345,0.335,0.345,0.350,-0.005,-1.43,173000,58850,
02569,20260909,舒宝国际,1.365,1.380,1.305,1.360,1.335,+0.025,+1.87,1180000,1612625,
02570,20260909,重塑能源,9.915,9.915,8.900,9.105,9.600,-0.495,-5.16,478060,4536993,
02571,20260909,赛目科技,16.000,16.000,16.000,16.000,16.000,+0.000,+0.00,2600,41600,
02573,20260909,新琪安,,,,5.500,5.500,+0.000,+0.00,,,
02575,20260909,轩竹生物-B,10.310,10.310,9.200,9.565,9.900,-0.335,-3.38,1676700,15954472,
02576,20260909,太美医疗科技,5.100,5.100,4.905,5.010,5.000,+0.010,+0.20,61600,305836,
02577,20260909,英诺赛科,43.780,46.280,43.640,44.940,43.200,+1.740,+4.03,4850900,219080380,
02579,20260909,中伟新材,24.620,24.820,24.320,24.540,24.620,-0.080,-0.32,557400,13690680,
02580,20260909,奥克斯电气,9.995,9.995,9.655,9.700,9.765,-0.065,-0.67,321400,3127517,
02581,20260909,明基医院,2.785,2.785,2.770,2.770,2.790,-0.020,-0.72,5500,15265,
02582,20260909,国富氢能,5.880,5.975,5.350,5.400,6.060,-0.660,-10.89,1200850,6588893,
02583,20260909,西普尼,87.600,87.600,78.950,79.000,83.500,-4.500,-5.39,297600,24171850,
02585,20260909,梦金园,27.400,30.600,27.300,29.100,27.880,+1.220,+4.38,136200,4019944,
02586,20260909,多点数智,4.150,4.150,3.900,3.905,4.105,-0.200,-4.87,2283400,9101618,
02587,20260909,健康之路,1.175,1.175,1.035,1.045,1.175,-0.130,-11.06,14663500,15606488,
02588,20260909,中银航空租赁,75.200,75.200,73.500,74.450,74.500,-0.050,-0.07,809621,60169618,
02589,20260909,沪上阿姨,81.000,81.400,80.250,80.500,81.400,-0.900,-1.11,45430,3668869,
02590,20260909,极智嘉-W,9.430,9.610,9.215,9.350,9.340,+0.010,+0.11,4833200,45164327,
02591,20260909,银诺医药-B,3.735,4.035,3.605,3.835,3.695,+0.140,+3.79,29032000,110806795,
02592,20260909,拨康视云-B,1.165,1.210,1.165,1.190,1.165,+0.025,+2.15,18500,21635,
02593,20260909,草姬集团,0.930,0.960,0.925,0.960,0.930,+0.030,+3.23,70400,66344,
02595,20260909,劲方医药-B,27.060,27.060,25.500,26.300,27.060,-0.760,-2.81,1490400,38951840,
02596,20260909,宜宾银行,,,,2.640,2.640,+0.000,+0.00,,,
02597,20260909,讯众通信,34.760,34.920,34.760,35.000,35.020,-0.020,-0.06,16000,557430,
02598,20260909,连连数字,3.760,3.805,3.700,3.705,3.760,-0.055,-1.46,532000,1983648,
02600,20260909,中国铝业,8.780,8.975,8.680,8.900,8.711,+0.189,+2.17,41983854,371126240,
02601,20260909,中国太保,29.500,29.860,29.180,29.300,29.500,-0.200,-0.68,9342737,275273400,
02602,20260909,万物云,19.600,19.870,19.230,19.760,19.600,+0.160,+0.82,583040,11397875,
02603,20260909,吉宏股份,12.960,13.240,12.640,12.800,13.080,-0.280,-2.14,2089500,26788565,
02605,20260909,元光科技,1.160,1.175,1.100,1.140,1.165,-0.025,-2.15,109200,125062,
02607,20260909,上海医药,11.590,11.620,11.480,11.510,11.540,-0.030,-0.26,1557200,17954294,
02608,20260909,阳光100中国,0.010,0.012,0.010,0.011,0.011,+0.000,+0.00,162425000,1709755,
02609,20260909,佰泽医疗,2.900,2.965,2.820,2.820,2.900,-0.080,-2.76,8850600,25772412,
02610,20260909,南山铝业国际,26.400,27.200,26.100,27.160,26.020,+1.140,+4.38,650879,17462188,
02611,20260909,国泰海通,14.880,15.160,14.770,15.040,14.870,+0.170,+1.14,11497972,172316660,
02613,20260909,汇舸环保,30.980,31.000,30.980,31.000,31.000,+0.000,+0.00,400,12396,
02616,20260909,基石药业-B,6.240,6.295,6.000,6.165,6.175,-0.010,-0.16,24703000,151290430,
02617,20260909,药捷安康-B,9.800,9.800,9.380,9.400,9.685,-0.285,-2.94,3406500,32356860,
02618,20260909,京东物流,11.030,11.070,10.840,10.880,11.020,-0.140,-1.27,11314812,123284851,
02619,20260909,香江电器,,,,1.260,1.265,-0.005,-0.40,,,
02621,20260909,手回集团,2.760,2.830,2.755,2.830,2.790,+0.040,+1.43,12000,33142,
02623,20260909,香港黄金产业集团,3.600,3.650,3.505,3.585,3.555,+0.030,+0.84,976500,3490880,
02625,20260909,江苏宏信,1.880,1.950,1.760,1.815,1.860,-0.045,-2.42,214000,383045,
02627,20260909,中慧生物-B,,,,29.320,29.320,+0.000,+0.00,,,
02628,20260909,中国人寿,29.640,29.960,29.040,29.480,29.620,-0.140,-0.47,34224222,1010001950,
02629,20260909,MIRXES-B,,,,12.410,12.410,+0.000,+0.00,,,
02630,20260909,旺山旺水-B,88.000,91.000,81.000,81.900,88.150,-6.250,-7.09,54800,4509700,
02631,20260909,天岳先进,65.500,66.400,64.600,65.000,64.050,+0.950,+1.48,1050300,68579845,
