"股票代码","信号日期","市场","买点类型","信号总分","买入价","观察期内最高价","观察期内最大涨幅","是否命中目标"
"	002415","2026-03-06","CN","左侧","70.0","30.61","32.2","0.0519","否"
"	002155","2026-03-10","CN","左侧","90.0","36.8","37.06","0.0071","否"
"	002519","2026-03-12","CN","左侧","70.0","8.52","8.95","0.0505","否"
"	002171","2026-03-13","CN","左侧","70.0","12.31","12.38","0.0057","否"
"	603800","2026-03-13","CN","左侧","70.0","38.75","39.54","0.0204","否"
"	002959","2026-03-16","CN","右侧","100.0","45.88","47.25","0.0299","否"
"	603707","2026-03-16","CN","右侧","90.0","10.05","10.12","0.007","否"
"	603519","2026-03-16","CN","右侧","85.0","13.94","13.99","0.0036","否"
"	600285","2026-03-17","CN","右侧","75.0","22.35","22.9","0.0246","否"
"	600619","2026-03-17","CN","右侧","85.0","18.41","18.5","0.0049","否"
"	603297","2026-03-18","CN","左侧","70.0","112.7","113.96","0.0112","否"
"	002506","2026-03-19","CN","左侧","70.0","5.23","5.98","0.1434","是"
"	603256","2026-03-19","CN","左侧","90.0","67.36","77.06","0.144","是"
"	601012","2026-03-20","CN","右侧","100.0","19.05","19.4","0.0184","否"
"	600089","2026-03-20","CN","左侧","70.0","27.66","29.26","0.0578","否"
"	603629","2026-03-24","CN","左侧","75.0","57.63","70.0","0.2146","是"
"	002431","2026-03-24","CN","右侧","75.0","2.73","3.03","0.1099","是"
"	600376","2026-03-24","CN","右侧","85.0","5.6","5.81","0.0375","否"
"	000670","2026-03-24","CN","右侧","100.0","8.72","9.69","0.1112","是"
"	601179","2026-03-26","CN","左侧","70.0","15.7","16.18","0.0306","否"
"	603601","2026-03-27","CN","左侧","70.0","13.13","15.95","0.2148","是"
"	002940","2026-03-27","CN","右侧","85.0","30.61","38.0","0.2414","是"
"	603599","2026-04-01","CN","左侧","70.0","14.34","14.68","0.0237","否"
"	000089","2026-04-01","CN","右侧","75.0","7.01","7.01","0.0","否"
"	601669","2026-04-01","CN","左侧","70.0","5.8","5.81","0.0017","否"
"	600998","2026-04-01","CN","右侧","90.0","5.3","5.4","0.0189","否"
"	600307","2026-04-02","CN","左侧","70.0","1.89","1.9","0.0053","否"
"	600528","2026-04-02","CN","右侧","100.0","8.66","8.66","0.0","否"
"	603527","2026-04-02","CN","左侧","70.0","10.91","10.93","0.0018","否"
"	605006","2026-04-02","CN","右侧","85.0","9.48","9.49","0.0011","否"
"	002728","2026-04-02","CN","右侧","85.0","11.21","11.35","0.0125","否"
"	002956","2026-04-02","CN","右侧","90.0","27.3","28.59","0.0473","否"
"	00700","2021-04-14","HK","左侧","90.0","623.5","644.0","0.0329","否"
"	00981","2021-04-15","HK","左侧","70.0","25.75","26.9","0.0447","否"
"	00700","2021-06-09","HK","左侧","70.0","605.0","608.5","0.0058","否"
"	00981","2021-07-26","HK","右侧","85.0","24.35","30.8","0.2649","是"
"	00700","2021-09-09","HK","右侧","90.0","491.2","498.6","0.0151","否"
"	00981","2021-09-13","HK","左侧","70.0","23.2","23.45","0.0108","否"
"	00981","2021-11-02","HK","右侧","75.0","22.15","24.3","0.0971","否"
"	00700","2021-12-24","HK","左侧","70.0","457.8","486.0","0.0616","否"
"	00981","2022-01-31","HK","左侧","90.0","18.84","20.95","0.112","是"
"	00700","2022-02-14","HK","左侧","75.0","472.0","482.8","0.0229","否"
"	00981","2022-04-04","HK","左侧","70.0","17.3","17.3","0.0","否"
"	00700","2022-04-08","HK","左侧","70.0","366.0","388.0","0.0601","否"
"	00700","2022-05-26","HK","左侧","75.0","345.6","406.8","0.1771","是"
"	00981","2022-12-14","HK","右侧","85.0","17.72","18.14","0.0237","否"
"	00981","2023-01-30","HK","右侧","100.0","17.36","18.48","0.0645","否"
"	00981","2023-03-14","HK","右侧","85.0","17.48","23.9","0.3673","是"
"	00981","2023-05-05","HK","左侧","70.0","21.15","21.65","0.0236","否"
"	00700","2023-07-05","HK","左侧","70.0","332.2","363.0","0.0927","否"
"	00700","2023-08-15","HK","左侧","75.0","329.8","335.8","0.0182","否"
"	00981","2023-08-29","HK","右侧","85.0","19.9","22.7","0.1407","是"
"	00981","2023-10-10","HK","左侧","70.0","19.94","25.2","0.2638","是"
"	00700","2023-11-06","HK","右侧","75.0","312.6","332.6","0.064","否"
"	00981","2023-11-21","HK","左侧","75.0","21.75","23.0","0.0575","否"
"	00700","2024-02-09","HK","左侧","70.0","287.0","296.4","0.0328","否"
"	00700","2024-03-14","HK","左侧","75.0","283.0","318.0","0.1237","是"
"	00700","2024-06-24","HK","左侧","70.0","381.8","397.2","0.0403","否"
"	00981","2024-07-15","HK","左侧","70.0","17.94","18.38","0.0245","否"
"	00700","2024-08-12","HK","左侧","70.0","376.0","385.6","0.0255","否"
"	00981","2024-08-21","HK","左侧","70.0","16.74","17.28","0.0323","否"
"	00700","2024-09-20","HK","右侧","90.0","388.0","482.4","0.2433","是"
"	00700","2024-12-10","HK","右侧","90.0","414.8","431.0","0.0391","否"
"	00981","2024-12-11","HK","左侧","70.0","26.75","34.35","0.2841","是"
"	00981","2025-04-22","HK","左侧","70.0","47.4","48.3","0.019","否"
"	00700","2025-07-15","HK","右侧","75.0","520.0","572.0","0.1","是"
"	02565","2025-10-17","HK","左侧","70.0","52.2","72.75","0.3937","是"
"	00981","2025-11-11","HK","左侧","75.0","72.5","77.25","0.0655","否"
"	02565","2025-12-16","HK","左侧","70.0","65.0","76.25","0.1731","是"
"	00700","2025-12-18","HK","左侧","75.0","610.0","639.0","0.0475","否"
"	00981","2025-12-22","HK","右侧","75.0","69.5","80.1","0.1525","是"
